"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_a","fielder_2_a","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-05-18","88.2","-2.52","5.66","Ohtani, Shohei",628451,660271,,"swinging_strike",,,,,9,"Andy Ibanez grounds out, third baseman Anthony Rendon to first baseman Jared Walsh.","R","R","R","TEX","LAA","S",,,0,1,2022,"0.84","0.43","0.62","1.38",,,,2,2,"Bot",,,,,595453,,,5.938930364574384,-128.3371091476185,-5.237777212234871,8.01985141209923,27.08359875333109,-26.503844652402698,"3","1.42",,,,"88.9",2422,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.75",,,,,,,,15,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",73,"0","-0.023"
"SL","2022-05-18","86.2","-2.49","5.7","Ohtani, Shohei",628451,660271,,"foul",,,,,6,"Andy Ibanez grounds out, third baseman Anthony Rendon to first baseman Jared Walsh.","R","R","R","TEX","LAA","S",,,0,0,2022,"1.05","0.56","0.36","2.02",,,,2,2,"Bot",,,,,595453,,,4.685041420920265,-125.4459628217179,-3.672948685283524,10.106935883134136,26.1929753446253,-25.704880909590575,"3","1.42",,,,"87",2455,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.64",,,,,,,,15,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",67,"0","-0.017"
"FF","2022-05-18","97.9","-2.05","5.88","Ohtani, Shohei",663993,660271,"grounded_into_double_play","hit_into_play",,,,,8,"Nathaniel Lowe grounds into a double play, shortstop Andrew Velazquez to first baseman Jared Walsh.   Jonah Heim out at 2nd.    Nathaniel Lowe out at 1st.","R","L","R","TEX","LAA","X",6,"ground_ball",1,1,2022,"-0.38","1.09","-0.19","1.85",,,641680,0,2,"Bot",124.51,148.79,,,595453,,,5.968555919678544,-142.3609969999631,-8.012750224031201,-6.555103731190344,32.07659622783363,-15.6308971439723,"3.4","1.59",3,"106.5",-27,"99",2145,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.58",0.12,0.108,"0",1,0,0,2,14,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",214,"-0.084","-0.494"
"FF","2022-05-18","98.6","-2.06","5.88","Ohtani, Shohei",663993,660271,,"foul",,,,,5,"Nathaniel Lowe grounds into a double play, shortstop Andrew Velazquez to first baseman Jared Walsh.   Jonah Heim out at 2nd.    Nathaniel Lowe out at 1st.","R","L","R","TEX","LAA","S",,,1,0,2022,"-0.39","1.39","0.21","2.7",,,641680,0,2,"Bot",,,,,595453,,,7.115062496930133,-143.3572930574678,-6.47530375127072,-6.948321253510727,32.537747580279316,-11.697999336569744,"3.4","1.59",270,"85.1",35,"99.5",2267,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.71",,,,,,,,14,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",212,"0","-0.074"
"FF","2022-05-18","97.8","-2.06","5.86","Ohtani, Shohei",663993,660271,,"ball",,,,,14,"Nathaniel Lowe grounds into a double play, shortstop Andrew Velazquez to first baseman Jared Walsh.   Jonah Heim out at 2nd.    Nathaniel Lowe out at 1st.","R","L","R","TEX","LAA","B",,,0,0,2022,"-0.42","1.34","1.4","1.03",,,641680,0,2,"Bot",,,,,595453,,,10.40526727170464,-141.80885524556555,-10.726193513326713,-7.960511319399764,31.013557672552285,-11.724935201480038,"3.49","1.64",,,,"98.9",2197,"7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.52",,,,,,,,14,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","0.059"
"SL","2022-05-18","86","-2.3","5.89","Ohtani, Shohei",641680,660271,"single","hit_into_play",,,,,2,"Jonah Heim singles on a line drive to center fielder Mike Trout.","R","L","R","TEX","LAA","X",8,"line_drive",0,1,2022,"1.23","0.42","-0.2","3.21",,,,0,2,"Bot",110.21,99.09,,,595453,,,2.512104257492167,-125.24813307256069,-0.948739775849357,12.397890351260003,26.025670376766644,-27.748079273950967,"3.49","1.65",186,"76.6",16,"86.8",2349,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.7",0.774,0.715,"0.9",1,1,0,4,13,2,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",70,"0.041","0.429"
"FF","2022-05-18","98.2","-2.26","6.01","Ohtani, Shohei",641680,660271,,"swinging_strike",,,,,1,"Jonah Heim singles on a line drive to center fielder Mike Trout.","R","L","R","TEX","LAA","S",,,0,0,2022,"-0.42","1.24","-0.81","3.38",,,,0,2,"Bot",,,,,595453,,,4.943313934921525,-142.97860648372114,-4.552044313584775,-6.971121282737365,33.52835474395401,-14.281369820674811,"3.49","1.65",,,,"99.2",2034,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.67",,,,,,,,13,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",215,"0","-0.034"
"SL","2022-05-18","90.1","-2.34","5.73","Ohtani, Shohei",594777,660271,"strikeout","swinging_strike",,,,,6,"Kole Calhoun strikes out swinging.","R","L","R","TEX","LAA","S",2,,1,2,2022,"0.7","0.67","0.54","2.36",,543543,608369,2,1,"Bot",,,,,595453,,,5.722750622118755,-131.17376216799315,-3.9146794691133957,6.984887658980464,26.436079688756767,-23.7990055154859,"3.08","1.51",,,,"91.1",2512,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.73",,,"0",1,0,0,,8,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",72,"-0.042","-0.319"
"FF","2022-05-18","100.5","-2.21","5.9","Ohtani, Shohei",594777,660271,,"foul",,,,,3,"Kole Calhoun strikes out swinging.","R","L","R","TEX","LAA","S",,,1,2,2022,"0.19","1.2","0.33","3.12",,543543,608369,2,1,"Bot",,,,,595453,,,6.653966134504456,-146.1143357643065,-5.228784197630094,1.0646343310198503,35.311758665506055,-13.931270325878415,"3.08","1.51",167,"64.1",55,"101.3",2363,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.68",,,,,,,,8,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",210,"0","0"
"FF","2022-05-18","98.9","-2.21","5.88","Ohtani, Shohei",594777,660271,,"foul",,,,,12,"Kole Calhoun strikes out swinging.","R","L","R","TEX","LAA","S",,,1,1,2022,"0.08","1.19","1.08","2.85",,543543,608369,2,1,"Bot",,,,,595453,,,8.883311785272133,-143.66190217600084,-5.603471498783353,-1.0973543764575744,35.9926073773126,-14.54988583369769,"3.08","1.51",123,"57",19,"99.5",2279,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.57",,,,,,,,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",202,"0","-0.102"
"FF","2022-05-18","99.2","-2.09","5.96","Ohtani, Shohei",594777,660271,,"ball",,,,,11,"Kole Calhoun strikes out swinging.","R","L","R","TEX","LAA","B",,,0,1,2022,"0.03","1.41","-0.94","3.49",,543543,608369,2,1,"Bot",,,,,595453,,,3.092300967662285,-144.47516300121433,-4.690250402770912,-0.32472005418821087,34.79759992199741,-11.602697530075153,"3.04","1.54",,,,"100.1",2497,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.71",,,,,,,,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",206,"0","0.037"
"FF","2022-05-18","100.2","-2.09","5.89","Ohtani, Shohei",594777,660271,,"foul",,,,,4,"Kole Calhoun strikes out swinging.","R","L","R","TEX","LAA","S",,,0,0,2022,"-0.53","1.34","-0.47","2.13",,543543,608369,2,1,"Bot",,,,,595453,,,5.783037028444296,-145.56986346502472,-8.226581599240752,-8.946704249473525,37.72145774866196,-11.270027255741917,"3.08","1.51",244,"82.3",44,"100.8",2232,"7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.53",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",216,"0","-0.061"
"SL","2022-05-18","86.4","-2.42","5.77","Ohtani, Shohei",666969,660271,"field_out","hit_into_play",,,,,2,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","X",6,"popup",3,2,2022,"1.05","1.01","0.26","3",,543543,608369,1,1,"Bot",93,144.55,,,595453,,,4.266441571607791,-125.70933994373408,-2.3762559501012355,10.095611325934383,28.33004195671557,-21.280413653704542,"3.49","1.74",184,"95.1",62,"86.9",2524,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.66",0.011,0.014,"0",1,0,0,3,7,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",68,"-0.043","-0.548"
"FF","2022-05-18","99.4","-2.07","6","Ohtani, Shohei",666969,660271,,"ball",,,,,11,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","B",,,2,2,2022,"-0.16","1.5","-1.07","3.87",,543543,608369,1,1,"Bot",,,,,595453,,,3.1326188498875487,-144.64027502985067,-3.9134134578146984,-3.016672467055971,36.18963123405079,-10.493368166035197,"3.25","1.59",,,,"99.7",2334,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.91",,,,,,,,7,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","0.165"
"SL","2022-05-18","87.4","-2.28","5.77","Ohtani, Shohei",666969,660271,,"foul_tip",,,,,5,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","S",,,2,1,2022,"1.18","0.7","0.24","2.33",,543543,608369,1,1,"Bot",,,,,595453,,,3.668097611311408,-127.21242207330668,-3.5646125210770885,11.98754911663914,27.97023136734186,-24.03981315350799,"3.49","1.74",,,,"87.9",2543,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.74",,,,,,,,7,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",76,"0","-0.13"
"SL","2022-05-18","86.4","-2.34","5.73","Ohtani, Shohei",666969,660271,,"swinging_strike",,,,,14,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","S",,,2,0,2022,"0.83","1.03","0.31","1.27",,543543,608369,1,1,"Bot",,,,,595453,,,4.64846558287255,-125.50168688516763,-6.474869425418824,7.6188368946286475,29.02809074877837,-20.11825422142316,"3.49","1.74",,,,"86.7",2462,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.59",,,,,,,,7,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",64,"0","-0.102"
"FF","2022-05-18","98.5","-1.94","5.9","Ohtani, Shohei",666969,660271,,"ball",,,,,9,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","B",,,1,0,2022,"-0.23","1.45","0.83","1.81",,543543,608369,1,1,"Bot",,,,,595453,,,8.125714653813207,-142.91442742227363,-9.053169577378991,-5.207281064658317,36.071712676563145,-10.303512408913544,"3.43","1.81",,,,"99.1",2387,"7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.51",,,,,,,,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",209,"0","0.086"
"FF","2022-05-18","98.7","-2","5.97","Ohtani, Shohei",666969,660271,,"ball",,,,,11,"Adolis Garcia pops out to shortstop Andrew Velazquez.","R","R","R","TEX","LAA","B",,,0,0,2022,"-0.35","1.3","-1.25","2.63",,543543,608369,1,1,"Bot",,,,,595453,,,2.875638505093528,-143.60882093875205,-6.667869078754904,-5.55250212995292,35.896713317110475,-12.865443922056887,"3.34","1.74",,,,"99.3",2335,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.69",,,,,,,,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",207,"0","0.063"
"FF","2022-05-18","97.7","-2.48","5.67","Ohtani, Shohei",608369,660271,"walk","ball",,,,,14,"Corey Seager walks.   Brad Miller to 2nd.","R","L","R","TEX","LAA","B",,,3,1,2022,"-0.07","1.08","1.26","2.32",,,543543,1,1,"Bot",,,,,595453,,,10.305960398776417,-141.8168159814622,-6.007020338525153,-3.4168220948794885,33.2003024473671,-16.375472738545334,"3.47","1.62",,,,"98.3",2375,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.68",,,"0.7",1,0,0,,6,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",214,"0.035","0.221"
"FF","2022-05-18","98.6","-2.09","5.91","Ohtani, Shohei",608369,660271,,"called_strike",,,,,13,"Corey Seager walks.   Brad Miller to 2nd.","R","L","R","TEX","LAA","S",,,3,0,2022,"-0.52","1.43","-0.07","1.47",,,543543,1,1,"Bot",,,,,595453,,,6.749196400528433,-143.03197383736088,-9.950321311110036,-8.801073398463695,35.328225152508004,-10.359629001707217,"3.59","1.71",,,,"98.9",2247,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.73",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",217,"0","-0.071"
"FF","2022-05-18","98.1","-2.06","5.81","Ohtani, Shohei",608369,660271,,"ball",,,,,14,"Corey Seager walks.   Brad Miller to 2nd.","R","L","R","TEX","LAA","B",,,2,0,2022,"-0.28","1.34","1","1.43",,,543543,1,1,"Bot",,,,,595453,,,8.988842047031548,-142.29166154878573,-9.486615741832793,-5.962366691812457,34.32983039834104,-11.884391304746227,"3.44","1.53",,,,"98.5",2357,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.69",,,,,,,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",218,"0","0.108"
"SL","2022-05-18","86.2","-2.19","5.74","Ohtani, Shohei",608369,660271,,"ball",,,,,14,"Corey Seager walks.   Brad Miller to 2nd.","R","L","R","TEX","LAA","B",,,1,0,2022,"0.89","0.79","1.05","1.85",,,543543,1,1,"Bot",,,,,595453,,,5.948318379013993,-125.40268540243741,-4.614761499976043,8.00906924005327,27.52233860367163,-23.043976064248557,"3.55","1.71",,,,"86.8",2444,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.65",,,,,,,,6,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",44,"0","0.08"
"SL","2022-05-18","87.4","-2.25","5.72","Ohtani, Shohei",608369,660271,,"ball",,,,,14,"Corey Seager walks.   Brad Miller to 2nd.","R","L","R","TEX","LAA","B",,,0,0,2022,"0.84","0.66","0.96","1.25",,,543543,1,1,"Bot",,,,,595453,,,6.0469010133678385,-127.08827164381138,-5.983842672108652,7.6379881333983475,28.472838663262007,-23.88681510821714,"3.51","1.67",,,,"87.6",2444,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.83",,,,,,,,6,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",79,"0","0.042"
"SL","2022-05-18","84","-2.25","5.79","Ohtani, Shohei",543760,660271,"field_out","hit_into_play",,,,,2,"Marcus Semien flies out to left fielder Tyler Wade.","R","R","R","TEX","LAA","X",7,"fly_ball",3,1,2022,"1.26","0.9","0.1","2.81",,,543543,0,1,"Bot",36.86,86.07,,,595453,,,2.979318240077282,-122.37226272449007,-2.3635714607334135,12.138955050089569,23.07022959087773,-22.8180520221328,"3.33","1.63",353,"91.4",33,"85",2413,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.71",0.06,0.105,"0",1,0,0,3,5,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",84,"-0.033","-0.607"
"FF","2022-05-18","95.7","-1.84","5.96","Ohtani, Shohei",543760,660271,,"foul",,,,,8,"Marcus Semien flies out to left fielder Tyler Wade.","R","R","R","TEX","LAA","S",,,3,0,2022,"-0.32","1.49","0.15","2.07",,,543543,0,1,"Bot",,,,,595453,,,6.0311360259021525,-139.01645185113557,-8.050062290375102,-5.468103212942434,31.620580087861306,-11.194043331796955,"3.33","1.63",243,"75.9",30,"96.5",2394,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.6",,,,,,,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",209,"0","-0.091"
"FF","2022-05-18","97.4","-2.17","5.77","Ohtani, Shohei",543760,660271,,"blocked_ball",,,,,13,"Marcus Semien flies out to left fielder Tyler Wade.","R","R","R","TEX","LAA","B",,,2,0,2022,"-0.45","1","-0.66","0.45",,,543543,0,1,"Bot",,,,,595453,,,5.114765826656901,-141.35961522348327,-11.112246836129744,-7.257324300804402,33.003638039137336,-16.344845001751665,"3.3","1.71",,,,"97.9",2155,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.73",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",220,"0","0.178"
"FF","2022-05-18","96.5","-1.99","5.89","Ohtani, Shohei",543760,660271,,"ball",,,,,13,"Marcus Semien flies out to left fielder Tyler Wade.","R","R","R","TEX","LAA","B",,,1,0,2022,"-0.49","1.38","-0.68","0.99",,,543543,0,1,"Bot",,,,,595453,,,4.649678656884092,-139.98611111584526,-10.62312085168908,-7.50570426110184,34.570015418275304,-11.701185414830444,"3.33","1.71",,,,"97",2166,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.56",,,,,,,,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",210,"0","0.108"
"SL","2022-05-18","84.6","-2.33","5.86","Ohtani, Shohei",543760,660271,,"ball",,,,,7,"Marcus Semien flies out to left fielder Tyler Wade.","R","R","R","TEX","LAA","B",,,0,0,2022,"0.98","0.71","-0.81","1.95",,,543543,0,1,"Bot",,,,,595453,,,1.5813345673307755,-123.16183001072288,-4.182651089835802,9.636830870910863,25.968113202718524,-24.306351623974958,"3.33","1.67",,,,"85",2221,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.82",,,,,,,,5,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",81,"0","0.059"
"FF","2022-05-18","97.1","-2.09","5.94","Ohtani, Shohei",543543,660271,"single","hit_into_play",,,,,8,"Brad Miller singles on a sharp ground ball to center fielder Mike Trout.","R","L","R","TEX","LAA","X",8,"ground_ball",1,0,2022,"-0.09","1.32","0.04","1.63",,,,0,1,"Bot",122.38,99.2,,,595453,,,5.968860717159802,-141.12347662436247,-9.077655268320628,-2.4704429493943554,30.72851963428322,-12.730121124079476,"3.31","1.53",142,"93.3",7,"98",2122,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.73",0.514,0.479,"0.9",1,1,0,4,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",210,"0.036","0.361"
"FF","2022-05-18","97.5","-2.33","5.95","Ohtani, Shohei",543543,660271,,"ball",,,,,11,"Brad Miller singles on a sharp ground ball to center fielder Mike Trout.","R","L","R","TEX","LAA","B",,,0,0,2022,"0.01","1.03","-1.16","3.74",,,,0,1,"Bot",,,,,595453,,,3.145638004171537,-142.01656850437897,-2.8123068120709354,-0.6590565119265128,32.94788910818153,-17.823750732232043,"3.16","1.43",,,,"98.1",2121,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.89",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",212,"0","0.033"
"CU","2022-05-11","80.8","-1.79","6.38","Ohtani, Shohei",668227,660271,"strikeout","called_strike",,,,,6,"Randy Arozarena called out on strikes.","R","R","R","LAA","TB","S",2,,0,2,2022,"1.12","-1.11","0.73","2.5",,,,2,6,"Top",,,,,519222,,,3.476739590343461,-117.60784658993913,0.2357757682022128,9.531241798657792,25.99853172767257,-42.6376650123717,"3.36","1.68",,,,"80.7",2623,"6.6",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.92",,,"0",1,0,0,,40,3,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",39,"0.012","-0.059"
"SL","2022-05-11","84.8","-2.78","5.57","Ohtani, Shohei",668227,660271,,"swinging_strike",,,,,3,"Randy Arozarena called out on strikes.","R","R","R","LAA","TB","S",,,0,1,2022,"1.47","0.53","0.55","3.22",,,,2,6,"Top",,,,,519222,,,4.859568503051259,-123.45646163751482,-0.1824084273555252,13.871140043993314,26.41777817278999,-26.92531927364615,"3.44","1.69",,,,"85.1",2475,"6.6",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.89",,,,,,,,40,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",67,"0","-0.023"
"SL","2022-05-11","84.3","-2.59","5.77","Ohtani, Shohei",668227,660271,,"swinging_strike",,,,,14,"Randy Arozarena called out on strikes.","R","R","R","LAA","TB","S",,,0,0,2022,"1.35","0.38","1.05","1.26",,,,2,6,"Top",,,,,519222,,,5.811393403407277,-122.63588151102063,-4.8658020020014625,12.410736512023076,25.337593721409654,-27.504817523629335,"3.44","1.69",,,,"84.7",2367,"6.7",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.83",,,,,,,,40,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",71,"0","-0.017"
"CU","2022-05-11","80.5","-1.77","6.39","Ohtani, Shohei",596847,660271,"strikeout","swinging_strike",,,,,9,"Ji-Man Choi strikes out swinging.","R","L","R","LAA","TB","S",2,,2,2,2022,"0.87","-1.28","0.63","1.45",,,,1,6,"Top",,,,,519222,,,3.6856686958823586,-117.06522568525591,-1.6941627495953422,7.016756336873226,26.902802507470234,-43.635381234182134,"3.2","1.52",,,,"80.2",2558,"6.6",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.88",,,"0",1,0,0,,39,5,"Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard",36,"0.018","-0.134"
"SL","2022-05-11","82.7","-2.82","5.63","Ohtani, Shohei",596847,660271,,"swinging_strike",,,,,5,"Ji-Man Choi strikes out swinging.","R","L","R","LAA","TB","S",,,2,1,2022,"1.33","0.71","-0.27","2.45",,,,1,6,"Top",,,,,519222,,,3.2179448691120043,-120.35279570042933,-2.0677754363123904,12.110834918856142,26.511767485078032,-25.084473412227823,"3.2","1.52",,,,"82.9",2314,"6.7",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.8",,,,,,,,39,4,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",76,"0","-0.046"
"SL","2022-05-11","81.7","-2.59","5.85","Ohtani, Shohei",596847,660271,,"called_strike",,,,,9,"Ji-Man Choi strikes out swinging.","R","L","R","LAA","TB","S",,,2,0,2022,"1.56","0.38","0.45","1.6",,,,1,6,"Top",,,,,519222,,,3.8599836329465598,-118.8249794544036,-3.641850309398255,13.80451811452843,25.71845595348829,-28.09496099301348,"3.21","1.53",,,,"81.7",2267,"6.6",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.86",,,,,,,,39,3,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",82,"0","-0.042"
"SL","2022-05-11","81.5","-2.54","5.96","Ohtani, Shohei",596847,660271,,"ball",,,,,11,"Ji-Man Choi strikes out swinging.","R","L","R","LAA","TB","B",,,1,0,2022,"1.18","0.52","-0.23","3.4",,,,1,6,"Top",,,,,519222,,,2.9325136186866803,-118.6154104606937,-0.10167776420208285,10.476565530168358,25.108123478052107,-27.539532121073222,"3.21","1.53",,,,"81.7",2260,"6.7",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"53.81",,,,,,,,39,2,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",69,"0","0.044"
"CU","2022-05-11","74.1","-1.91","6.52","Ohtani, Shohei",596847,660271,,"ball",,,,,3,"Ji-Man Choi strikes out swinging.","R","L","R","LAA","TB","B",,,0,0,2022,"1.1","-1.02","0.78","3.21",,,,1,6,"Top",,,,,519222,,,3.570725674174081,-107.6712449308309,2.4226582048446996,7.684769738965731,22.133971551771292,-40.75261569089606,"3.27","1.45",,,,"73.6",2284,"6.4",663450,660271,519222,665120,650859,543685,623205,669016,664334,608686,"54.07",,,,,,,,39,1,"Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard",34,"0","0.023"
