ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
37591,Bettina Mnica Fulco (-Villella),F,19,162,56,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
38883,Zina Lynna Garrison (-Jackson),F,24,162,58,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Bronze
38883,Zina Lynna Garrison (-Jackson),F,24,162,58,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Gold
40259,"Bradley N. ""Brad"" Gilbert",M,27,185,79,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,Bronze
41162,Sabrina Gole (-Babic),F,23,170,62,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
41249,Sara Louise Gomer,F,24,190,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
41249,Sara Louise Gomer,F,24,190,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
42248,"Stefanie Maria ""Steffi"" Graf",F,19,175,59,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Gold
42248,"Stefanie Maria ""Steffi"" Graf",F,19,175,59,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
43933,Heinz Peter Gnthardt,M,29,180,70,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
44018,Mark Gurr,M,22,185,70,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
44018,Mark Gurr,M,22,185,70,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
45583,Sylvia Hanika (-Holder),F,28,173,64,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
47995,Claudia Lorena Hernndez Salas,F,22,180,65,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
47995,Claudia Lorena Hernndez Salas,F,22,180,65,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
48292,"Gilliam ""Jill"" Hetherington (-Hultquist)",F,23,178,68,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
48292,"Gilliam ""Jill"" Hetherington (-Hultquist)",F,23,178,68,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
48897,Jakob Hlasek,M,23,188,75,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
48897,Jakob Hlasek,M,23,188,75,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
52194,Etsuko Inoue,F,23,164,53,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
52194,Etsuko Inoue,F,23,164,53,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
52760,Goran imun Ivanievi,M,17,194,78,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
52760,Goran imun Ivanievi,M,17,194,78,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
53364,Martn H. Jaite,M,23,180,70,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
53364,Martn H. Jaite,M,23,180,70,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
53945,Anders Per Jrryd,M,27,180,70,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
53945,Anders Per Jrryd,M,27,180,70,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,Bronze
54213,Eric Jelen,M,23,184,77,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
54213,Eric Jelen,M,23,184,77,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
56963,Georgios Kalovelonis,M,29,192,82,Greece,GRE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
56963,Georgios Kalovelonis,M,29,192,82,Greece,GRE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
58486,Helen Kelesi,F,18,165,62,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
59776,Kim Bong-Su,M,26,180,75,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
59776,Kim Bong-Su,M,26,180,75,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
60006,Kim Il-Sun,F,19,172,60,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
60006,Kim Il-Sun,F,19,172,60,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
61958,Claudia Gertrud Kohde-Kilsch (-Lehmann),F,24,184,68,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
61958,Claudia Gertrud Kohde-Kilsch (-Lehmann),F,24,184,68,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
63479,Gbor Kves,M,18,187,87,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
63524,"Wojciech ""Wojtek"" Kowalski",M,20,184,81,Poland,POL,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
67120,Martin Laurendeau,M,24,190,77,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
67193,Leonardo Lavalle Moreno,M,21,188,79,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
67193,Leonardo Lavalle Moreno,M,21,188,79,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
67725,Henri Leconte,M,25,184,78,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
67725,Henri Leconte,M,25,184,78,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
67998,Lee Jeong-Myeong,F,21,170,60,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
67998,Lee Jeong-Myeong,F,21,170,60,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
70220,Anna Catarina Lindqvist (-Ryan),F,25,165,57,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
70640,Liu Shuhua,M,26,189,85,China,CHN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
72729,Ma Keqin,M,26,185,80,China,CHN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
72995,Francisco Maciel Garca,M,24,187,75,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
74011,Katerina Georgieva Maleeva (-Stoimenova),F,19,167,55,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
74011,Katerina Georgieva Maleeva (-Stoimenova),F,19,167,55,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
74013,Manuela Georgieva Maleeva-Fragnire,F,21,173,58,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Bronze
74013,Manuela Georgieva Maleeva-Fragnire,F,21,173,58,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
74567,Amos Mansdorf,M,22,175,72,Israel,ISR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
74567,Amos Mansdorf,M,22,175,72,Israel,ISR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
75208,Lszl Markovits de Spizza et Kisterpest,M,18,180,80,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
76308,"Wallace ""Wally"" Masur",M,25,180,76,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
76613,Shuzo Matsuoka,M,20,185,80,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
76613,Shuzo Matsuoka,M,20,185,80,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
76640,Luiz Roberto Mattar,M,25,183,75,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
76640,Luiz Roberto Mattar,M,25,183,75,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
77042,"Timothy Spencer ""Tim"" Mayotte",M,28,190,83,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,Silver
78018,Miloslav Me,M,24,190,81,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,Gold
78018,Miloslav Me,M,24,190,81,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,Bronze
79031,Leila Meskhi (-Nadibaidze),F,20,164,54,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
79431,Glenn Michibata,M,26,175,69,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
80197,Anne Louise Minter (-Harris),F,25,165,55,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
80275,Gisele Mir,F,19,170,55,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
80697,"Anthony Emmanuel O. ""Tony"" Mmoh",M,30,177,81,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
80697,"Anthony Emmanuel O. ""Tony"" Mmoh",M,30,177,81,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
81944,Agustn Moreno Palmer,M,21,180,72,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
81944,Agustn Moreno Palmer,M,21,180,72,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
82928,Julia Corinne Muir (-Sim),F,17,167,59,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
84544,Diego Nargiso,M,18,188,81,Italy,ITA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
84544,Diego Nargiso,M,18,188,81,Italy,ITA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
85626,Clment N'Goran,M,19,177,88,Cote d'Ivoire,CIV,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
87175,Jana Novotn,F,19,175,63,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
87175,Jana Novotn,F,19,175,63,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Silver
88016,Nduka Emmanuel Odizor,M,30,182,75,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
88016,Nduka Emmanuel Odizor,M,30,182,75,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
88414,Kumiko Okamoto,F,23,160,48,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
88414,Kumiko Okamoto,F,23,160,48,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
88802,Andrey Stanislavovich Olkhovsky,M,22,185,72,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
92217,Barbara Paulus,F,18,177,62,Austria,AUT,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
92443,Mara Mercedes Paz,F,22,178,74,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
92443,Mara Mercedes Paz,F,22,178,74,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
93470,Shahar Perkiss,M,25,193,70,Israel,ISR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
96959,"Christopher ""Chris"" Pridham",M,23,183,77,Canada,CAN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
98466,Regina Rajchrtov (-Kordov),F,20,182,67,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
99576,Raffaella Reggi-Concato,F,22,173,56,Italy,ITA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
99576,Raffaella Reggi-Concato,F,22,173,56,Italy,ITA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
104019,Gabriela Beatriz Sabatini,F,18,175,64,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Silver
104019,Gabriela Beatriz Sabatini,F,18,175,64,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
105256,"Arnzazu Isabel Mara ""Arantxa"" Snchez Vicario",F,16,169,56,Spain,ESP,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
105257,Emilio Angel Snchez Vicario,M,23,179,74,Spain,ESP,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
105257,Emilio Angel Snchez Vicario,M,23,179,74,Spain,ESP,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,Silver
105258,Javier Snchez Vicario,M,20,178,70,Spain,ESP,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
106193,Larisa Savenko-Neilande,F,22,169,61,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
106193,Larisa Savenko-Neilande,F,22,169,61,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
106594,Michiel Schapers,M,28,200,83,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
106795,Tine Scheuer-Larsen,F,22,170,65,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
108285,Robert Arthur Seguso,M,25,191,82,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
108285,Robert Arthur Seguso,M,25,191,82,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,Gold
110022,"Pamela Howard ""Pam"" Shriver (-Shapiro, -Lazenby)",F,26,183,70,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
110022,"Pamela Howard ""Pam"" Shriver (-Shapiro, -Lazenby)",F,26,183,70,United States,USA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Gold
111706,Horst Skoff,M,20,175,72,Austria,AUT,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
111706,Horst Skoff,M,20,175,72,Austria,AUT,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
112510,"Elizabeth Marie ""Liz"" Smylie (Sayers-)",F,25,166,58,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
112510,"Elizabeth Marie ""Liz"" Smylie (Sayers-)",F,25,166,58,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
113112,Song Dong-Uk,M,26,177,72,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
114041,Milan rejber,M,24,203,98,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
114041,Milan rejber,M,24,203,98,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,Bronze
114583,Carl-Uwe Steeb,M,21,180,74,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
114583,Carl-Uwe Steeb,M,21,180,74,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
116251,Hary Suharyadi,M,23,170,60,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
116273,Catherine Suire,F,29,168,60,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
116313,Helena Sukov,F,23,188,68,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
116313,Helena Sukov,F,23,188,68,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Silver
118785,Michael Tauson,M,22,193,83,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
118785,Michael Tauson,M,22,193,83,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
118787,Nathalie Tauziat,F,20,165,54,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
118787,Nathalie Tauziat,F,20,165,54,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
122220,Olga Tsarmbopoulou,F,20,170,58,Greece,GRE,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
122377,Toshihisa Tsuchihashi,M,21,168,61,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
122377,Toshihisa Tsuchihashi,M,21,168,61,Japan,JPN,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
122499,Phillip Tuckniss,M,26,183,70,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
122755,Wendy May Turnbull,F,35,163,55,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
122755,Wendy May Turnbull,F,35,163,55,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
127182,Aleksandr Vladimirovich Volkov,M,21,188,79,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
127182,Aleksandr Vladimirovich Volkov,M,21,188,79,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
127971,Donald Wailan Walalangi,M,27,174,67,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
131464,Clare Jacqueline Wood,F,20,175,65,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
131464,Clare Jacqueline Wood,F,20,175,65,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
133334,Yu Jin-Seon,M,26,185,82,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
133334,Yu Jin-Seon,M,26,185,82,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
135135,Slobodan ivojinovi,M,25,198,96,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,NA
135135,Slobodan ivojinovi,M,25,198,96,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,NA
135502,"Nataliya Maratovna ""Natasha"" Zvereva",F,17,172,60,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
135502,"Nataliya Maratovna ""Natasha"" Zvereva",F,17,172,60,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,NA
2235,Karim Alami,M,19,185,85,Morocco,MAR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
4723,Sabine Appelmans (-Haubourdin),F,20,169,60,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
5276,Pablo Guillermo Arraya,M,30,182,72,Peru,PER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
5288,Jordi Arrese Casta,M,27,175,74,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,Silver
8522,"Nani Rahayu ""Yayuk"" Basuki-Suharyadi",F,21,165,55,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
8522,"Nani Rahayu ""Yayuk"" Basuki-Suharyadi",F,21,165,55,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
8846,"Anastasios ""Tasos"" Bavelas",M,24,180,76,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
9195,Boris Franz Becker,M,24,192,85,Germany,GER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
9195,Boris Franz Becker,M,24,192,85,Germany,GER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,Gold
12360,Gilad Bloom,M,25,171,68,Israel,ISR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
12395,Agnese Blumberga (Rubene-),F,21,170,65,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
12395,Agnese Blumberga (Rubene-),F,21,170,65,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
14408,Iztok Boic,M,20,170,66,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
15707,Sergi Bruguera Torner,M,21,188,75,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
17085,Jenny Margaret Byrne,F,25,NA,NA,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
17779,Omar Camporese,M,24,188,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
17779,Omar Camporese,M,24,188,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
18080,Jennifer Marie Capriati,F,16,173,61,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Gold
18121,Filippo Cristiano Caratti,M,22,178,68,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
18303,Kenneth Carlsen,M,19,192,87,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
18303,Kenneth Carlsen,M,19,192,87,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
18726,Sergio Casal Martnez,M,29,186,75,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
18806,Owen Casey,M,22,177,75,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
18806,Owen Casey,M,22,177,75,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
18973,Andrew Nicholas Castle,M,28,190,74,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
18973,Andrew Nicholas Castle,M,28,190,74,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
19240,Sandra Anna Maria Cecchini,F,27,170,59,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
19512,Cludia Silvia Chabalgoity,F,21,NA,NA,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
19767,Michael Te-Pei Chang,M,20,175,72,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
20232,Chen Li,F,21,165,60,China,CHN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
20448,Andrey Gennadyevich Cherkasov,M,22,180,73,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,Bronze
20545,Andrey Eduardovich Chesnokov,M,26,188,75,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
22231,Amanda Coetzer,F,20,157,53,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
22461,Eoin Collins,M,23,193,86,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
23241,George Cosac,M,24,190,84,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
23462,"James Spencer ""Jim"" Courier",M,21,185,82,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
23462,"James Spencer ""Jim"" Courier",M,21,185,82,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
23508,Emanuel Moura Couto,M,18,184,73,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
25480,Kimiko Date (-Krumm),F,21,164,52,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
25480,Kimiko Date (-Krumm),F,21,164,52,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
26386,Rossana Mara Neffa de los Ros,F,16,160,53,Paraguay,PAR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
26708,Mariaan de Swardt,F,21,177,77,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
26708,Mariaan de Swardt,F,21,177,77,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
27505,Isabelle Demongeot,F,25,169,59,France,FRA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
29884,Ruxandra Maria Dragomir (-Ilie),F,19,170,58,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
30219,Suwimol Duandchan,F,18,162,55,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,NA
31358,Jan Stefan Edberg,M,26,186,77,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
31358,Jan Stefan Edberg,M,26,186,77,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
31526,Konstantinos Efremoglou,M,29,187,74,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,NA
31927,Youns El-Aynaoui,M,20,190,75,Morocco,MAR,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,NA
32567,Mana Endo,F,21,160,55,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,NA
